    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
0.067142,0.297231,0.05309,0.069481,0.249693,3.5429,5.01152,0.247617,0.65285,
0.069664,0.306161,0.029842,0.668377,0.242676,3.68528,5.53876,0.255988,0.625272,
0.092313,0.337338,0.061539,0.066977,0.253857,3.86054,5.2087,0.222535,0.659989,
0.074321,0.305568,0.0265,0.61526,0.251938,3.58085,5.25078,0.310794,0.650601,
0.064869,0.295379,0.052305,0.066737,0.252539,3.86154,5.18922,0.22482,0.634912,
1.48814,1.72755,0.033058,0.766189,0.233407,3.24863,5.38743,0.228487,0.695181,
0.055508,0.270403,0.049457,0.079167,0.238324,5.37233,5.76775,0.212545,0.589148,
0.051047,0.271441,0.028822,0.630807,0.249318,3.34124,672.667,0.19492,0.620327,
0.056183,0.263555,0.056044,0.070877,0.231714,3.77852,5.78138,0.418635,0.598528,
0.058358,0.274984,0.030014,0.768347,0.226091,4.07996,6.31439,0.253903,0.596019,
0.059029,0.276797,0.073445,0.074664,0.254557,3.76851,6.97612,0.253379,0.583958,
0.054291,0.253859,0.026177,0.686496,0.300708,3.42081,4.89612,0.203607,0.716246,
0.064331,0.349223,0.053209,0.074886,0.248767,3.54572,5.34735,0.258139,0.593264,
0.068538,0.290828,0.02969,0.762502,0.219685,3.92107,5.59232,0.202554,0.773594,
0.061991,0.444662,0.061524,0.071548,0.387624,3.77472,5.59594,0.317643,0.587269,
0.05758,0.286939,0.028202,0.635076,0.240076,4.24764,5.1321,0.212362,0.622388,
0.067736,0.447328,0.051794,0.099528,0.236731,4.04385,5.36618,0.210376,0.647059,
0.08331,0.318676,0.03607,0.746632,0.239996,3.81393,5.45514,0.201844,0.661504,
0.054732,0.287338,0.073479,0.074557,0.249907,3.70679,5.82336,0.346279,0.591583,
0.073767,0.296149,0.030051,0.662955,0.239859,4.25329,5.88451,0.216477,0.604632,
0.066429,0.308241,0.055626,0.08381,0.235329,3.83929,5.82532,0.19684,0.639267,
0.05553,0.271625,0.033147,0.790297,0.252659,4.23399,5.39215,0.192159,0.60574,
0.058884,0.291093,0.068056,0.077816,0.23269,4.2814,5.27922,0.192069,0.613975,
0.086969,0.336815,0.029326,0.628543,0.254933,4.49644,5.89191,0.218216,0.575009,
0.0524,0.297454,0.066156,0.069181,0.262459,4.96386,5.63234,0.248109,0.662441,
0.05439,0.294358,0.0304,0.776774,0.255427,4.35715,5.95797,0.360375,0.716722,
0.088158,0.380098,0.060557,0.090113,0.257202,4.28613,5.83733,0.202714,0.646034,
0.06127,0.299743,0.077759,0.800845,0.257135,4.15823,6.29535,0.290567,0.634879,
0.065535,0.304169,0.068261,0.071629,0.260442,3.95242,6.85427,0.357566,0.821708,
0.058572,0.313907,0.055071,0.960092,0.250715,4.08515,6.12149,0.314552,0.634602,
0.085725,0.343143,0.059138,0.107824,0.249436,4.90731,6.02778,0.214098,0.631208,
0.109128,0.426945,0.027495,0.630748,0.248732,4.81984,6.13732,0.345791,0.72199,
0.10026,0.419208,0.065059,0.076485,0.259131,5.72192,5.80038,0.245909,0.632275,
0.065529,0.313855,0.029377,0.736004,0.254847,4.27651,5.75517,0.234852,0.7065,
0.092702,0.366314,0.065834,0.072648,0.290026,5.14266,6.76265,0.286137,0.626194,
0.064625,0.345171,0.034927,0.672385,0.258416,4.38731,6.60493,0.209986,0.698062,
0.063469,0.337753,0.067279,0.077579,0.242174,4.62273,7.62649,0.251077,0.650092,
0.08164,0.347554,0.030444,0.763062,0.362064,4.94755,6.70832,0.964534,0.595166,
0.117165,0.415153,0.067882,0.069829,0.261491,4.95723,7.01225,0.253738,0.79191,
0.074515,0.336091,0.028001,0.653265,0.250631,5.27862,6.16826,0.226165,0.627683,
0.063666,0.30285,0.061235,0.070148,0.263949,4.6499,6.28822,0.220116,0.642005,
0.054213,0.289871,0.039115,0.778783,0.24929,3.46309,7.10471,0.223803,0.691823,
0.054147,0.297371,0.060996,0.073293,0.259741,4.2705,6.91514,0.348493,0.647699,
0.117068,0.391752,0.02732,0.645727,0.255786,4.59677,7.01124,0.244699,0.647621,
0.083899,0.350249,0.054779,0.075228,0.260235,4.52898,6.39785,0.23107,0.635184,
0.093767,0.381794,0.029902,0.711651,0.27771,5.66574,5.14393,0.242288,0.640591,
0.108062,0.395135,0.049407,0.091814,0.254709,5.22211,5.99187,0.261027,0.652117,
0.129971,0.455227,0.027192,0.60883,0.267505,5.67863,6.47769,0.335632,0.677951,
0.133785,0.445949,0.047698,0.075134,0.273413,5.87658,6.34291,0.271433,0.653861,
0.159784,0.531952,0.033341,0.71987,0.255747,5.82292,7.46143,0.215261,0.639766,
0.119501,0.419976,0.036757,0.090939,0.26038,6.37764,7.28311,0.234524,0.645516,
0.113699,0.448051,0.029708,0.626811,0.257945,4.92166,7.62984,0.298387,0.643657,
0.111394,0.43245,0.059846,0.066209,0.254255,5.54745,7.89687,0.395156,0.691629,
0.063113,0.309218,0.099254,0.935592,0.250044,4.54567,7.82015,0.282512,0.634947,
0.08424,0.358066,0.06792,0.079562,0.273632,5.66044,8.41017,0.436961,0.622078,
0.088145,0.35497,0.033594,0.679433,0.25236,6.40993,6.85341,0.239795,0.685751,
0.089407,0.365508,0.053325,0.072868,0.269175,5.11046,7.49563,0.341038,0.648419,
0.099969,0.380303,0.028269,0.75927,0.255918,5.86613,6.29498,0.320261,0.669087,
0.076788,0.338619,0.048873,0.077528,0.254032,4.78608,7.49082,0.233634,0.614954,
0.056584,0.307528,0.02856,0.629935,0.252696,4.56458,8.3935,0.308681,0.625489,
0.058809,0.318618,0.050809,0.072205,0.253196,4.55829,6.91866,0.248455,0.851643,
0.054424,0.29789,0.036506,0.762637,0.288687,3.55441,7.67609,0.301912,0.882873,
0.055892,0.297263,0.055747,0.063796,0.253694,4.22256,6.6071,0.348711,1.24532,
0.059657,0.349582,0.17665,0.61619,0.659973,4.17139,6.4707,0.229213,0.688815,
0.058404,0.311395,0.051105,0.062481,0.258983,4.25026,6.54994,0.284197,0.699286,
0.063185,0.302584,0.028802,0.764815,0.246415,4.53435,5.93583,0.226904,0.651191,
0.057722,0.305654,0.053019,0.076158,0.252524,3.2099,5.95421,0.226989,0.630695,
0.056914,0.300987,0.030946,0.695433,0.253659,3.98419,6.37296,0.218764,0.641477,
0.056116,0.294356,0.064397,0.076,0.250842,3.60857,6.11082,0.248828,0.629655,
0.053133,0.290907,0.047945,0.897477,0.300239,4.00389,6.30471,0.317581,0.633545,
0.053647,0.2919,0.120492,0.075567,0.249311,2.9459,4.88422,0.214939,0.814217,
0.063969,0.302814,0.03286,0.687904,0.254724,4.07687,5.66964,0.24884,0.643805,
0.055331,0.314817,0.051958,0.07687,0.252773,4.85633,5.26015,0.216235,0.706129,
0.05928,0.297139,0.116054,0.85586,0.250576,3.92313,5.865,0.2026,0.618424,
0.06198,0.309467,0.052137,0.081365,0.25678,6.83536,4.59844,0.215299,0.628694,
0.050258,0.304629,0.029546,0.623628,0.246507,3.65452,5.80188,0.2136,0.648493,
0.062346,0.374347,0.050999,0.079393,0.252983,4.81191,6.69895,0.402718,0.736239,
0.145247,0.404457,0.032967,0.77003,0.252296,4.85576,5.88097,0.22598,0.640066,
0.063596,0.316816,0.061442,0.063551,0.252732,4.55698,8.51892,0.217634,0.6387,
0.057898,0.305412,0.027236,0.620592,0.249211,4.3348,5.42614,0.226564,0.676749,
0.072297,0.549839,0.049564,0.073957,0.251355,4.47307,6.56524,0.221786,0.621766,
0.084374,0.401828,0.030977,0.721309,0.395709,5.53908,6.70069,0.254393,0.631487,
0.074686,0.34101,0.048615,0.07225,0.263341,5.26721,6.27055,0.204882,0.824775,
0.061596,0.317301,0.029896,0.636581,0.247035,4.45504,6.01804,0.241777,0.710198,
0.056613,0.309372,0.054709,0.074782,0.25565,4.91004,6.56004,0.401363,0.629086,
0.078294,0.351324,0.03186,0.75951,0.254546,4.67708,8.01167,0.232569,0.640422,
0.109696,0.423654,0.051024,0.070876,0.251889,4.56181,7.12134,0.272555,0.659888,
0.057428,0.308394,0.029857,0.6352,0.254601,4.82938,6.17878,0.228318,0.632045,
0.065731,0.332719,0.072346,0.097176,0.248821,4.03829,6.61628,0.246914,0.637527,
0.057246,0.309401,0.031688,0.729547,0.255454,4.10963,6.40992,0.210117,0.648746,
0.055394,0.315003,0.059467,0.074163,0.254403,4.13298,6.41317,0.259957,0.67452,
0.083548,0.351054,0.032689,0.653827,0.28201,4.90102,6.52043,0.226636,0.628933,
0.089555,0.351384,0.044123,0.08056,0.247286,6.10864,6.09152,0.560756,0.708152,
0.078571,0.360964,0.029893,0.762273,0.254057,5.02549,5.84221,0.235817,0.645575,
0.044981,0.324303,0.04946,0.077532,0.26732,4.66744,6.18949,0.254803,0.623201,
0.072697,0.334858,0.031827,0.67211,0.26183,4.76455,6.74159,0.241478,0.660534,
0.08007,0.348593,0.051387,0.077562,0.301244,4.70718,7.84789,0.237437,0.672018,
0.058276,0.338022,0.034139,0.740867,0.25378,4.59313,6.77243,0.242878,0.652518,
0.065418,0.312412,0.065379,0.07602,0.252549,4.5585,6.40032,0.229573,0.634351,
0.067081,0.347247,0.028412,0.632273,0.27838,4.25355,6.6283,0.343741,0.62353,
0.089933,0.39107,0.031605,0.760378,0.248741,5.01707,6.56104,0.235175,0.750074,
0.059268,0.307589,0.059703,0.094,0.255965,4.19222,6.30398,0.232234,0.689372,
0.06911,0.331317,0.029263,0.674012,0.262554,4.50445,6.30532,0.307566,0.663126,
0.048472,0.297273,0.049117,1.21161,0.250713,4.64616,6.46009,0.224682,0.633847,
0.05515,0.277844,0.058296,0.087068,0.237931,4.29129,6.8428,0.240317,0.620517,
0.049514,0.270708,0.028966,0.863735,0.238234,4.5994,5.92461,0.250272,0.652895,
0.074982,0.298639,0.061728,0.069624,0.237103,4.17016,6.20572,0.21657,0.60374,
0.043509,0.279011,0.247108,1.34027,0.324349,3.34042,621.07,0.327123,0.656607,
0.049006,0.269084,0.091351,0.07029,0.232309,4.23823,5.99646,0.28127,0.625955,
0.041981,0.246807,0.243455,1.26801,0.245958,3.91625,6.15214,0.209414,0.717962,
0.063437,0.277065,0.240063,0.075515,0.219275,3.6742,5.83654,0.227831,0.602104,
0.043267,0.250885,0.177235,1.14864,0.213627,3.64887,5.01285,0.207063,0.575093,
0.04915,0.269936,0.213393,0.075065,0.303889,3.5001,6.33937,0.3403,0.580582,
0.052353,0.271993,0.05893,1.01464,0.23401,3.40327,5.45748,0.218484,0.604232,
0.044527,0.275212,0.522608,0.070051,0.239034,4.24467,5.24168,0.27397,0.596053,
0.043639,0.280262,0.03786,0.890231,0.244813,4.08343,5.11549,0.191547,0.67917,
0.046899,0.285381,0.059413,0.072478,0.235113,4.05724,5.16175,0.244977,0.617091,
0.048163,0.301315,0.051989,0.072779,0.268598,3.9521,4.93566,0.200163,0.586298,
0.051647,0.304042,0.032848,0.795135,0.26585,5.52852,5.9339,0.249905,0.633146,
0.04933,0.332916,0.029292,0.805544,0.259535,4.09327,5.87518,0.414959,0.837535,
0.042933,0.288295,0.063023,0.06606,0.256323,4.40601,5.66669,0.248155,0.66089,
0.046,0.282518,0.03011,0.777442,0.254337,3.96699,5.99861,0.241044,0.677877,
0.045163,0.312124,0.076507,0.075013,0.258921,4.41024,7.58771,0.395458,0.62734,
0.058666,0.293952,0.038329,0.748261,0.253312,4.05506,5.83778,0.235172,0.637721,
0.051329,0.285556,0.059575,0.086527,0.263594,3.95772,6.09885,0.218205,0.646184,
0.050285,0.292671,0.028788,0.646877,0.250043,3.9358,5.61519,0.234371,0.647539,
0.048643,0.293257,0.075703,0.074103,0.232845,4.37652,6.13466,0.265242,0.639279,
0.04769,0.301179,0.125453,0.972502,0.26758,4.48502,5.69873,0.197891,0.593362,
0.045097,0.272298,0.063582,0.071347,0.273197,3.83025,5.62632,0.22091,0.624616,
0.0486,0.279645,0.040433,0.754231,0.251183,4.24235,5.5819,0.205968,0.745536,
0.044062,0.270538,0.057013,0.095709,0.236539,3.44866,6.26698,0.210209,0.624878,
0.04896,0.26534,0.034248,0.804082,0.260825,3.34186,6.15795,0.224322,0.596874,
0.056015,0.290869,0.060274,0.075437,0.239659,3.6632,5.82701,0.440833,0.663636,
0.040723,0.263749,0.027438,0.667713,0.237736,3.71613,5.83402,0.203733,0.597512,
0.048005,0.273217,0.060619,0.086083,0.232338,3.87787,5.04223,0.254506,0.624629,
0.041907,0.253215,0.029787,0.798166,0.241019,3.44324,5.02301,0.240349,0.608293,
0.046872,0.271636,0.050823,0.079421,0.24391,3.39314,5.2473,0.204646,0.587747,
0.06917,0.377643,0.028764,0.652598,0.233469,4.33301,5.28887,0.211764,0.631889,
0.052013,0.29144,0.053585,0.075869,0.276734,3.86112,5.45993,0.234078,0.609691,
0.048765,0.285779,0.061725,0.968927,0.233346,3.65238,5.26565,0.204899,0.662976,
0.041814,0.28666,0.069844,0.07064,0.237799,4.12137,5.01857,0.237941,0.591213,
0.039904,0.280869,0.034372,0.666288,0.435085,3.95835,6.01438,0.209815,0.600323,
0.044693,0.260457,0.055009,0.068605,0.255587,3.50235,5.54648,0.200543,0.597944,
0.046563,0.285781,0.057003,0.936173,0.906134,3.88855,5.23682,0.213129,0.62161,
0.045082,0.274635,0.058671,0.076565,0.251536,3.63514,5.68391,0.201274,0.639464,
0.061525,0.301013,0.085357,0.792768,0.237789,3.78278,5.81449,0.297189,0.64005,
0.04888,0.262465,0.05241,0.073618,0.250361,3.90822,5.11764,0.223349,0.614506,
0.041747,0.269291,0.033982,0.733823,0.231506,3.34952,6.60444,0.317342,0.616103,
0.054819,0.307136,0.059903,0.069193,0.247735,4.27437,5.31921,0.269219,0.601281,
0.059266,0.311468,0.028935,0.641473,0.258368,4.60922,5.42717,0.210541,0.617667,
0.049118,0.266806,0.053447,0.070502,0.237966,3.94782,5.48205,0.211884,0.626964,
0.046772,0.285273,0.043634,0.793681,0.237389,3.99024,4.8929,0.210584,0.609373,
0.048114,0.268758,0.057306,0.067206,0.235146,3.69251,5.90635,0.204592,0.59753,
0.046732,0.265627,0.029504,0.647641,0.233583,3.86271,6.28394,0.239522,0.59041,
0.044461,0.267398,0.038253,0.760857,0.24096,4.16107,5.54049,0.231425,0.654402,
0.044433,0.260298,0.064686,0.07463,0.250501,3.86231,5.58855,0.211828,0.621706,
0.05284,0.288173,0.030642,0.656261,0.249475,5.07045,5.57654,0.219547,0.612503,
0.058897,0.352014,0.09942,0.079779,0.24431,3.94945,5.51267,0.25531,0.615567,
0.036079,0.278859,0.036176,0.832123,0.295304,3.75334,5.74838,0.207036,0.615411,
0.049266,0.278669,0.059458,0.074277,0.234082,3.55146,5.46866,0.247844,0.633517,
0.042894,0.261639,0.028156,0.700653,0.2391,3.84492,6.66794,0.208879,0.590008,
0.046606,0.28492,0.073339,0.073494,0.255587,3.84927,5.62559,0.223928,0.615958,
0.08721,0.32555,0.16419,0.789866,0.25883,3.91712,5.42817,0.223518,0.6306,
0.048356,0.282322,0.056707,0.078883,0.250911,4.2395,5.0964,0.190087,0.633175,
0.048699,0.281345,0.031093,0.687665,0.260936,3.6861,5.41124,0.216477,0.751378,
0.043313,0.273183,0.065319,0.073366,0.261797,3.46446,5.79893,0.225696,0.661683,
0.043054,0.277213,0.036227,0.87408,0.239405,3.77863,5.62279,0.240903,0.681315,
0.048993,0.277807,0.088738,0.072662,0.250208,3.81016,5.96354,0.192904,0.621052,
0.054739,0.313721,0.029372,0.631406,0.263432,3.96601,5.36518,0.22718,0.618905,
0.052723,0.293207,0.054724,0.075844,0.24857,4.02334,5.14744,0.219796,0.638421,
0.071521,0.311299,0.033966,0.828254,0.249875,3.9033,5.56755,0.401599,0.637604,
0.042944,0.273607,0.048477,0.074673,0.251561,3.74096,5.42969,0.22455,0.686354,
0.04663,0.271804,0.02902,0.658443,0.252528,3.52543,5.63596,0.202646,0.632269,
0.045489,0.271347,0.052238,0.066229,0.252841,3.77619,5.6673,0.218387,0.630998,
0.034754,0.278973,0.030972,0.76045,0.251656,3.67782,5.91286,0.20167,0.6185,
0.045976,0.27688,0.050923,0.078868,0.258456,3.88631,5.35921,0.210247,0.648572,
0.039688,0.266906,0.052576,0.068509,0.246987,3.5318,5.17062,0.212733,0.635448,
0.048867,0.282016,0.026822,0.628016,0.251363,3.71332,5.35289,0.184709,0.625306,
0.045891,0.275124,0.033854,0.768095,0.257475,3.60475,5.3146,0.209531,0.620654,
0.037665,0.266199,0.053769,0.071866,0.266497,3.67482,5.523,0.224174,0.707202,
0.042007,0.276089,0.065301,0.07036,0.255302,3.94791,5.16724,0.219009,0.625843,
0.042325,0.27514,0.031922,0.653567,0.246588,3.56403,5.34351,0.209696,0.637026,
0.045711,0.274342,0.031425,0.732954,0.249543,4.17034,5.30392,0.211911,0.634944,
0.041291,0.264162,0.048813,0.080578,0.243298,3.13308,5.60717,0.22159,0.633655,
0.042986,0.28327,0.03055,0.762467,0.249733,3.53111,5.59887,0.225968,0.615078,
0.050606,0.338309,0.051752,0.085507,0.25225,3.84683,5.17253,0.210218,0.626903,
0.047533,0.299442,0.034974,0.843696,0.262068,4.21982,5.77416,0.196797,0.626436,
0.056165,0.335001,0.066626,0.091697,0.253272,3.98566,4.81562,0.314526,0.631752,
0.043888,0.27005,0.026002,0.659838,0.248328,3.45351,5.14904,0.211096,0.642528,
0.042313,0.266394,0.061513,0.070767,0.252388,3.93133,5.56624,0.209705,0.621358,
0.046543,0.27298,0.040467,0.766283,0.24784,3.48322,5.86641,0.204305,0.641853,
0.055516,0.305594,0.060845,0.077028,0.267466,3.64808,5.66903,0.210622,0.622455,
0.065532,0.305377,0.033189,0.742862,0.236673,3.93603,5.40452,0.22037,0.646276,
0.048574,0.280505,0.047762,0.074726,0.250831,3.45179,5.54518,0.207104,0.601912,
0.052442,0.274775,0.032652,0.732406,0.235953,3.62728,5.0684,0.199384,0.61997,
0.047823,0.272266,0.05902,0.078943,0.238747,3.55907,5.33934,0.22349,0.611963,
0.044973,0.260322,0.029146,0.658964,0.235551,3.153,5.52869,0.202338,0.604261,
0.046623,0.268316,0.06788,0.065853,0.236746,3.68638,5.02702,0.179334,0.62301,
0.048505,0.267218,0.031109,0.784684,0.233292,4.09873,5.19219,0.206556,0.589956,
0.041984,0.273808,0.062703,0.069454,0.236844,3.11706,5.11582,0.210251,0.620401,
0.046042,0.267529,0.061866,0.832732,0.236522,3.87451,4.70815,0.19478,0.613707,
0.045276,0.25866,0.035889,0.763009,0.230766,3.83252,5.67769,0.344107,0.608793,
0.049464,0.266441,0.043361,0.073848,0.250195,3.67531,5.65216,0.201446,0.612351,
0.040261,0.273264,0.029698,0.673527,0.24041,4.00748,4.66227,0.188093,0.585244,
0.050263,0.275891,0.045495,0.067047,0.237307,3.14205,5.44676,0.224892,0.596425,
0.041687,0.244437,0.03297,0.761636,0.375988,6.12823,5.3831,0.216647,0.625907,
0.040022,0.247726,0.049357,0.066996,0.222644,3.91442,5.20001,0.194662,0.567514,
0.046533,0.26304,0.028218,0.682278,0.217661,4.09211,5.55639,0.193259,0.578876,
0.035065,0.238405,0.052383,0.07863,0.208305,3.34272,676.899,0.233217,0.577411,
0.040019,0.263659,0.047302,0.906853,0.222073,3.56715,9.14568,1.45324,0.565585,
0.038523,0.230195,0.142279,0.083316,0.210179,3.84716,5.93225,0.266142,0.584091,
0.04661,0.241434,0.028923,0.701459,0.213812,3.75767,5.69438,0.277105,0.60114,
0.036488,0.238634,0.071997,0.08033,0.22003,3.9271,4.87471,0.21392,0.58515,
0.042515,0.230949,0.038594,0.92615,0.214602,3.81954,5.10178,0.241511,0.594041,
0.049206,0.243498,0.085118,0.077547,0.223331,3.8661,5.33911,0.218069,0.570123,
0.045005,0.244259,0.08988,0.938136,0.224471,3.99234,5.20901,0.193108,0.645184,
0.037441,0.230513,0.198344,0.096357,0.232763,3.7202,5.40242,0.199625,0.57095,
0.045773,0.238637,0.040226,0.786071,0.220142,3.51036,5.2577,0.19324,0.613609,
0.044247,0.23237,0.056769,0.071412,0.221631,3.59217,5.7208,0.232388,0.596219,
0.048887,0.253767,0.033197,0.680622,0.236883,3.41812,5.47253,0.213123,0.590734,
0.044582,0.237527,0.054448,0.074891,0.217481,3.63346,5.38936,0.368855,0.625358,
0.030852,0.21465,0.035805,0.771234,0.22056,3.48784,4.99698,0.212929,0.585127,
0.045469,0.23817,0.058253,0.083768,0.23639,3.59238,5.06652,0.196525,0.577264,
0.048126,0.245504,0.026873,0.69925,0.229302,3.52451,4.9893,0.205334,0.626021,
0.047289,0.248941,0.058331,0.080103,0.241783,3.47061,5.09986,0.202701,0.600762,
0.061888,0.29037,0.042669,0.859344,0.236741,4.04319,4.95635,0.226,0.744868,
0.069647,0.310164,0.057997,0.081434,0.253182,4.37606,5.15861,0.238089,0.633183,
0.062161,0.283543,0.028581,0.733662,0.258216,3.97565,5.31364,0.19884,0.624613,
0.054339,0.284282,0.069702,0.078425,0.250881,3.72641,5.15339,0.200095,0.897397,
0.058376,0.293285,0.042068,0.793309,0.251206,4.0111,5.65802,0.217149,0.650036,
0.052957,0.36363,0.063223,0.077447,0.26007,3.89747,6.06902,0.236423,0.630759,
0.060081,0.296325,0.027661,0.744053,0.260329,3.92788,5.89566,0.224867,0.65262,
0.066016,0.296311,0.066751,0.079382,0.254261,4.18438,5.39076,0.222983,0.646543,
0.07898,0.329451,0.035181,0.874508,0.255295,4.90596,5.7689,0.329211,0.67682,
0.074146,0.32745,0.061191,0.08145,0.270506,3.66602,5.64504,0.217774,0.657252,
0.086658,0.35758,0.030564,0.730342,0.263556,5.26976,5.61801,0.236882,0.650623,
0.07104,0.337398,0.074534,0.083344,0.254178,4.68521,35.6427,0.20677,0.65499,
0.074806,0.324001,0.032474,0.800425,0.260173,3.65964,6.70386,0.291825,0.65483,
0.071347,0.312242,0.073055,0.07015,0.262212,3.89418,5.4105,0.233508,0.757921,
0.071113,0.305074,0.032662,0.712203,0.309031,3.41306,7.3135,0.268022,0.65465,
0.079619,0.32271,0.05891,0.081165,0.273814,3.87986,6.45286,0.2553,0.63068,
0.070868,0.302835,0.029806,0.795381,0.244255,3.82058,5.50192,0.226562,0.636536,
0.092369,0.345729,0.068227,0.075282,0.248561,3.80504,5.59809,0.221463,0.594807,
0.087885,0.336189,0.029849,0.728013,0.25098,4.09181,5.18237,0.235782,0.623727,
0.081389,0.313962,0.059783,0.0718,0.259155,3.69027,5.60044,0.231019,0.601435,
0.082047,0.320084,0.134974,0.954481,0.24361,3.88534,5.51484,0.235853,0.635601,
0.11327,0.369435,0.053862,0.079197,0.245338,3.69924,5.48198,0.200395,0.604718,
0.092572,0.326894,0.032343,0.81123,0.247947,3.73308,5.72289,0.204515,0.627938,
0.087213,0.335039,0.066592,0.080466,0.249369,3.99995,5.49387,0.226335,0.617177,
0.086769,0.322741,0.045368,0.98537,0.258848,3.53162,5.50479,0.215775,0.637675,
0.096789,0.338067,0.066984,0.103786,0.240711,4.04686,5.42671,0.2405,0.598628,
0.104711,0.351162,0.07827,1.0466,0.237909,3.60756,5.36452,0.203672,0.59132,
0.096092,0.336326,0.07925,0.077678,0.24126,4.00873,5.69783,0.233792,0.614821,
0.110935,0.354969,0.065229,1.0909,0.247625,3.47615,5.16046,0.212289,0.599649,
0.097995,0.342943,0.039516,0.092773,0.242946,4.10292,5.65315,0.197229,0.612638,
0.110945,0.356486,0.057102,0.923959,0.246681,4.24658,5.27515,0.218729,0.597376,
0.10468,0.350062,0.051081,0.070478,0.240435,4.02177,5.61191,0.190026,0.609399,
0.093201,0.350715,0.028413,0.781119,0.247168,3.87176,5.29924,0.215278,0.615416,
0.098171,0.33873,0.059462,0.076116,0.240086,3.77037,5.78546,0.262754,0.614088,
0.099375,0.32474,0.033979,0.685318,0.225813,3.25689,5.90956,0.216941,0.613261,
0.111667,0.365662,0.066607,0.073993,0.248044,3.91935,5.66115,0.195658,0.566933,
0.102966,0.347307,0.034743,0.811404,0.23935,3.69487,5.54134,0.214031,0.61805,
0.104896,0.357456,0.063339,0.079033,0.245743,4.14064,5.39875,0.202123,0.588268,
0.142072,0.391174,0.027108,0.669773,0.242944,4.03944,4.79261,0.197883,0.614809,
0.108641,0.371356,0.051247,0.075593,0.260054,4.6347,5.61904,0.215971,0.607532,
0.104099,0.353141,0.030422,0.801624,0.246861,3.76638,5.30942,0.204758,0.695653,
0.116734,0.362902,0.050217,0.07853,0.240943,3.78816,5.93525,0.222472,0.680467,
0.100663,0.352867,0.030668,0.663068,0.238167,3.43334,5.69703,0.192309,0.604344,
0.103434,0.358701,0.029634,0.783558,0.243607,3.78148,6.40446,0.204137,0.583472,
